,geo,id,created_at,text,author_id,lang,public_metrics,description,name,id,verified,protected,location,username,country_code,country,name,geo,full_name,place_type,id
243,{'place_id': '7704cecc1f8f59e3'},976493368678207489,2018-03-21T16:18:56.000Z,"In honor of @Worlddsday, Reason 28 to ♥ 99 is @AreaResCare! 
For nearly 50 yrs, they've empowered community members w/ intellectual disabilities to achieve their highest quality of life via residential, vocational &amp; adult daycare services w/ dignity. #99reasons #rockyoursocks https://t.co/EE2swKI9nR",861289199135227904,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",http://t.co/Y2P9hAz1k5,Karren Pope-Onwukwe,25672753,False,False,"Hyattsville, Maryland",kpopeatty,,,,,,,
244,{'place_id': 'a2de7c70b82b0ca0'},973772675158966272,2018-03-14T04:07:52.000Z,"A true hero. A man who didn't let a disability make him but show you can go through life with grace, dignity and passion for what you love. RIP Professor. @TheBackStrap @halmos_tracy https://t.co/LdiUfD27gs",184550886,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,Mark A Montney,864274962982612993,False,False,"Florida, USA",mark_montney,,,,,,,
245,{'place_id': '00ebeb4332dd7c50'},973613299643293696,2018-03-13T17:34:34.000Z,"While HCRA gave me the warm and fuzzies, it's also in stark contrast to yesterday's SHSS. 

8.3% of Alaskans live with a disability.

9.9% of Alaskans live in poverty.

Both populations are highly vulnerable and overlapping and deserve respect and a right to dignity.

#akleg",2436168180,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}","#Grateful Husband, Father, Brother, Son & Uncle Tweet #Disability, #Justice, #Tech & #Sport Proud member of #SoonerNation & #PantherFamily Living the #CPLife",Mark Crenshaw,59506440,False,False,"Atlanta, Georgia ",mccrenshaw,,,,,,,
246,{'place_id': 'dd9c503d6c35364b'},969766448393605120,2018-03-03T02:48:33.000Z,"Our defense of life and rejection of the culture of death require that we acknowledge the dignity and positive contributions of our brothers and sisters with disabilities...These include the rights to equal opportunity in education, employment, in housing and health ...USCCB",752920376347328512,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Founder @TheLSBProject - #SpinaBifida | Writer at https://t.co/KQbHttDXNF 🇵🇷 | Connector | Traveler | Sims 4 | Fueled by Cafecito☕ + Activism✊🏽 | She/Her/Ella,Laurita Tellado ✨,18910638,False,False,"Orlando, FL",LauritaTellado,,,,,,,
247,{'place_id': 'd98e7ce217ade2c5'},969643676149342208,2018-03-02T18:40:42.000Z,"Disability-related harassment is unwanted, exploitative or abusive conduct against disabled people which has the purpose or effect of either: violating the dignity, safety, security or autonomy of the person experiencing it, or. creating an intimidating, hostile, degrading",2872605229,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Of the People, For the People & Proud to serve the People of the 201st Legislative District and beyond!",Stephen Kinsey,976711044,True,False,"Philadelphia, PA",RepKinsey,,,,,,,
248,{'place_id': '011add077f4d2da3'},964479938194759680,2018-02-16T12:41:51.000Z,House passed #HR620 yesterday. Senate failed to reach immigration deal. Today’s ep: “Disability Rights are Civil Rights” urges us all to be co-conspirators w/ leaders like @RebeccaCokley and @civilrightsorg @UNITEDWEDREAM in ensuring dignity. Your daily ☕️ is served #PoliTea https://t.co/q3KgbV7k5P,3089118466,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Thirsty for insightful and engaged people. Avoid useless noise+scurry. Focus on why, then what, so how can... Clearly. Advocate. Success.",VictoriaVangalisZepp,19718751,False,False,Tallahassee FL USA,vzepp,,,,,,,
249,{'place_id': 'e4a0d228eb6be76b'},964253304430780416,2018-02-15T21:41:17.000Z,"Yesterday in #Parkland. Now in Congress, your reps, influenced by lobbyist money and not what's best for the American people, are voting to strip Americans with disabilities (and kids from Parkland and someday maybe you) basic rights of dignity. #SaveTheADA. #VoteNo #HR620. (3/4)",108416118,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Pediatric physical therapist using social media to engage, increase knowledge translation, and connect with others. opinions are my own #tinkerer #innovator",Connie Johnson,197633995,False,False,,ConnieCJohnson,,,,,,,
250,{'place_id': '4723507d8ce23a60'},962409705598418944,2018-02-10T19:35:29.000Z,"Can we just agree that ALL HUMANS, differences, disabilities, and all, deserve to be treated with dignity and respect? Newsflash: this is the EXACT OPPOSITE of all those things. #humansdeserverespect #everyonehasautonomy #respecttheperson #withorwithoutdisabilities https://t.co/4OAbdh2BOK",88065274,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Advocating for LGBTQ Freedom, Justice, and Equity.
#AllofMeAlltheTime #BlackLivesMatter",TheTaskForce,21314814,False,False,"Washington, DC",TheTaskForce,,,,,,,
251,{'place_id': 'bc3a38d3d5999b4b'},961443667817914368,2018-02-08T03:36:47.000Z,"@CarlostheCruz @alexbertanades The “dial” is a visual representation of the absurdity of there being a middle ground on how much equality, respect, dignity, etc., we allow another human being based on their sex, color, or disability.",18197052,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}","Prophet of #Pleasure. #Sex Entrepreneur by Default. Husband. Father. Person w #Disability. Man of #Faith. Lifeguard, saving the world 1 #relationship at a time.",Dr. Mitchell Tepper,12375032,False,False,"Atlanta, GA",DoctorT,,,,,,,
252,{'place_id': '4de072969805ac41'},961288505405136897,2018-02-07T17:20:14.000Z,"The #LeadershipWPB2018 Class is now learning about the Palm Beach Area Agency on Aging. They promote, support and advocate for the independence, dignity and wellbeing of seniors, adults with disabilities, and those who care for them. Such an informative day!",62539479,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","SSF Planning Commissioner I Former White House, Senate, & House Intern l Founder & Executive Director of @WeTurnOut | 👩🏽‍🦯👩🏽‍🦽 Salvadorian She/Her/Ella",Sarah Funes,242418273,False,False,San Francisco Bay Area,SarahFunes,,,,,,,
253,{'place_id': 'dd03cd2e1b3ad5fa'},958649848118509569,2018-01-31T10:35:09.000Z,"It is a companies responsibility to ensure all people, including people with disabilities are treated with dignity and respect. An apology without a change in culture and expectations does not go far enough. https://t.co/bA0Vdik1UV",2886335465,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,,,,,,,,,,,
254,{'place_id': 'd417541590918ddf'},958535555616296961,2018-01-31T03:00:59.000Z,Ohio wants me to be homeless and if they keep denying me they will get there way Ohio disability could care less about people like me they want us to stay depressed they want to take all of our dignity from us #SOTU,192503628,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
255,{'place_id': '488da0de4c92ac8e'},958119689976274945,2018-01-29T23:28:29.000Z,"I find it fascinating how often respect and dignity for people with disabilities is expressed in partisan terms, as if only liberals have disabilities. That’s not really how it works. If you think basic human rights for PWD is a purely liberal idea, then what do YOU stand for? https://t.co/NXI9Imkg4B",9784312,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",,,,,,,,,,,,,,
256,{'place_id': '01a9a39529b27f36'},955621100884459520,2018-01-23T01:59:59.000Z,@simpson_liz There are good Americans who respect the dignity of people with disabilities.  I'm sorry you spoke to four jerks.,55085147,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,,,,,,,,,,,,,
257,{'place_id': '31bb014b56203c53'},950820724180123648,2018-01-09T20:05:00.000Z,I mean we all joke and horse around on social media. But when it comes to someone with disabilities you show zero class and human dignity. I've seen it twice in past 2 weeks. #ZeroTolerance,876695126,en,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}",,,,,,,,,,,,,,
258,{'place_id': '288de3df481163e8'},939861102523011072,2017-12-10T14:15:23.000Z,"""All human beings are born free and equal in dignity and rights.” #CommitToInclusion #HealthEquity #Disability Rights are #CivilRights https://t.co/reL5mhLqaD",87501174,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,,,,,,,,,,,,,
259,{'place_id': '432daa3153c5fef9'},937454553422749696,2017-12-03T22:52:37.000Z,"This Day aims to promote an #understanding of #disabilityissues and mobilize support for the dignity, rights and well-being of persons with disabilities. It also seeks to increase #awareness of gains to be derived from the integration of persons with disabilities in all ways. https://t.co/FCNBiuK8MX",765320844834770944,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
260,{'place_id': '70f5587b3e27a105'},937327932606951425,2017-12-03T14:29:28.000Z,"Today is Disability Day.

On this day the public is encouraged to become more aware of the rights, dignity and welfare of disabled people.",23867326,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
261,{'place_id': '94965b2c45386f87'},937309737133240320,2017-12-03T13:17:10.000Z,On International Day of Persons w/ Disabilities remember Housing is central to dignity &amp; equal rights 4 ALL! #IDPD17 https://t.co/rgUFZNw15l https://t.co/Y3syRZQR8s,482313511,en,"{'retweet_count': 21, 'reply_count': 1, 'like_count': 20, 'quote_count': 0}",,,,,,,,,,,,,,
262,{'place_id': '00c39537733fa112'},937271305413505024,2017-12-03T10:44:27.000Z,"Let us ALL observe this day! 

Persons with disabilities are diverse people. 

Everyone must be treated with respect, dignity and integrity! It is called being human and humane!

Salute soldiers! https://t.co/Y8WiTbqzQQ",2483746677,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,,,,,,,,,,,
263,{'place_id': '07d9c9413d086003'},928997802553856001,2017-11-10T14:48:30.000Z,"Watching the #VeteransDay parade to pay my respects to all the veterans who serve and have served with bravery, strength, dignity and honor. As I sit here and watch, many have visible disabilities that make it difficult to participate. No #BoneSpurs here. #VeteransDay2017",3128689160,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
264,"{'place_id': 'bd7c511e9f8bc5da', 'coordinates': {'type': 'Point', 'coordinates': [-111.89212309, 40.75764903]}}",928644601224794112,2017-11-09T15:25:00.000Z,"Here we are again, celebrating employing people with disabilities at the Dignity Through Work… https://t.co/ZIhaK5i1aB",575520061,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
265,{'place_id': '01fbe706f872cb32'},926508424753532929,2017-11-03T17:56:36.000Z,inspiring @darrenwalker:work is dignity; we can’t fight inequality unless we challenge rhetoric &amp; bias of ppl w disabilities #harkinsummit https://t.co/Y8oRjOHtU1,839593423187374085,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
266,{'place_id': 'b463d3bd6064861b'},924375917148991488,2017-10-28T20:42:47.000Z,“No 1 talks abt sexual abuse of women w disabilities; we need sexual &amp; reproductive health care w dignity” @RebeccaCokley #WomensConvention,429528371,en,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",,,,,,,,,,,,,,
267,{'place_id': '04cb31bae3b3af93'},924250078985977856,2017-10-28T12:22:45.000Z,@Delta has renewed my faith in humanity. I feel like a 👑while being treated with such dignity and respect as a person with a disAbility,112251506,en,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,,,,,,,,,,,,,
268,{'place_id': 'dea1eac2d7ef8878'},922837181605007360,2017-10-24T14:48:24.000Z,"On #UNDay, we thank the @UN for their crucial work on the #CRPD which helps protect the rights and dignity of people with disabilities. TY! https://t.co/wxNbpGtTWY",122102181,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,,,,,,,,,,,,,
269,{'place_id': '67571a7baaa5906b'},917095486636486656,2017-10-08T18:32:57.000Z,Good morning from the @scrsla 2nd Annual Disability Pride Parade in East LA! 🤗#accessibility #dignity #pride #power💪🏾 https://t.co/noOy6Kadp5,506276518,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}",,,,,,,,,,,,,,
270,{'place_id': 'dea1eac2d7ef8878'},910885647744995329,2017-09-21T15:17:16.000Z,"This #PeaceDay, join us in promoting safety &amp; dignity for people, especially those w/ disabilities, who are forced to flee their homes. https://t.co/UNTi6ehxFi",122102181,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",,,,,,,,,,,,,,
271,{'place_id': '4b25aded08900fd8'},910462407570370565,2017-09-20T11:15:28.000Z,"Allow us dignity &amp; agency, appreciate what we create, leave us alone when we want &amp; give us Disability benefits &amp; Medicare. https://t.co/F0jW0JZZ7Z",241707773,en,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}",,,,,,,,,,,,,,
272,{'place_id': 'e86b380cfefcced5'},889966376193892352,2017-07-25T21:51:33.000Z,"And everyone is guaranteed the same level of access and dignity on a bus, regardless of income, race, and disability",619377052,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",,,,,,,,,,,,,,
273,{'place_id': '94965b2c45386f87'},888803272823328768,2017-07-22T16:49:48.000Z,"Me before you was an amazing movie, brings up the issue of death w/ dignity of people w/ terminal illnesses/disabilities. It's their choice.",416902109,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,,,,,,,,,,,,,
274,{'place_id': '7dc5c6d3bfb10ccc'},878707200763580416,2017-06-24T20:11:36.000Z,#HellerVoteNo if you believe in the dignity of children with autism and other disabilities,539651238,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
275,{'place_id': '01a9a39529b27f36'},874993508360302592,2017-06-14T14:14:43.000Z,State secretary Kai Morten Terning @bldep live at #un #cosp #crpd on children and women in humanitarian actions https://t.co/guDvSVYbvQ,68352710,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
276,{'place_id': '319ee7b36c9149da'},874652898260594689,2017-06-13T15:41:15.000Z,"The idea of the Dignity of Risk is that people with disabilities have the right to make measured, risky choices #mEnabling17",191096018,en,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",,,,,,,,,,,,,,
277,{'place_id': '5f7b85a9049af1d0'},872886601919197187,2017-06-08T18:42:38.000Z,"So, McCain and @realDonaldTrump are both suffering from some type of disability that the whole world wants to ignore? #Retirew/DIGNITY",25672753,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,,,,,,,,,,
