,public_metrics,geo,author_id,text,id,created_at,lang,description,username,name,verified,id,location,protected,full_name,id,place_type,country,geo,name,country_code
259,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '61eefa163263bef0'},25683677,There IS a better way. #homelessness #hunger #dignity #respect https://t.co/481pzix33h,905240592652914693,2017-09-06T01:25:50.000Z,en,,,,,,,,,,,,,,
260,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",{'place_id': '8173485c72e78ca5'},75942542,"""Let's make #homelessness rare &amp; brief &amp; do it in a way that respects the #dignity and worth inherent in each person"" -Sylvia #joininglives",903320483348836354,2017-08-31T18:16:00.000Z,en,,,,,,,,,,,,,,
261,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},20353156,.@LavaMaeLA gives dignity 2 less fortunate-We helped double #SkidRow service w/ donated truck now they need #volunteers! #homelessness #DTLA https://t.co/fUKmWDLDwr,901199815802892288,2017-08-25T21:49:14.000Z,en,,,,,,,,,,,,,,
262,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '65b4760a2b411e11'},588679531,"💪🏽 Fight Homelessness Friday 💪🏽 Solving Homelessness: Start with Dignity, Not Dollars https://t.co/2C1DSYYhjJ #jobs #collaboration #homeless https://t.co/Q3YE4lImCg",896015909243977730,2017-08-11T14:30:14.000Z,en,,,,,,,,,,,,,,
263,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",{'place_id': 'f995a9bd45d4a867'},49012986,Would you like to be uplifted?  video -A SHORT CUT TO DIGNITY https://t.co/2kMdaPrInu #envisionkindness #goodnews #homelessness #kirkwhalum https://t.co/bAzj4X9hUS,885683692080947204,2017-07-14T02:13:42.000Z,en,,,,,,,,,,,,,,
264,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '65b4760a2b411e11'},588679531,FIGHT HOMELESSNESS FRIDAY #Homeless shelters serve up @Starbucks: 'It's a dignity thing' https://t.co/bmVBWiReqa #hunger @FeedingAmerica https://t.co/VILwuP93It,880792122974240768,2017-06-30T14:16:21.000Z,en,,,,,,,,,,,,,,
265,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",{'place_id': '3b0eea538598dc42'},2374451778,Celebrating a new partnership with @DowntownStreets - a group dedicated to ending homelessness through the dignity of work in #Novato. https://t.co/iCvsyIRuda,857526113358159872,2017-04-27T09:25:32.000Z,en,,,,,,,,,,,,,,
266,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'dd3b100831dd1763', 'coordinates': {'type': 'Point', 'coordinates': [-90.06714223, 29.94480964]}}",2550877039,"Sold!

.
.
.

#share #sponsor #graceatthegreenlight #homeless #dignity #graceful #homelessness… https://t.co/0d4yT3knus",848340694548787202,2017-04-02T01:05:57.000Z,en,,,,,,,,,,,,,,
267,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'dd3b100831dd1763', 'coordinates': {'type': 'Point', 'coordinates': [-90.06714223, 29.94480964]}}",2550877039,"Sold!

.
.
.

#share #sponsor #graceatthegreenlight #homeless #dignity #graceful #homelessness… https://t.co/8JAvThLVCV",848339786674917377,2017-04-02T01:02:21.000Z,en,,,,,,,,,,,,,,
268,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'dd3b100831dd1763', 'coordinates': {'type': 'Point', 'coordinates': [-90.06714223, 29.94480964]}}",2550877039,"Sold!

.
.
.

#share #sponsor #graceatthegreenlight #homeless #dignity #graceful #homelessness… https://t.co/C2w4XvBNCy",848323312895877121,2017-04-01T23:56:53.000Z,en,,,,,,,,,,,,,,
269,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '1d9a5370a355ab0c'},7959682,"Ed Duffy talks homelessness and dignity.
#ignitechi #catalystranch https://t.co/ceJ9kYnP50",846891101374103552,2017-03-29T01:05:47.000Z,en,,,,,,,,,,,,,,
270,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},226668044,"""We're already paying 4 #homelessness. Would you rather pay 2 cycle ppl thru public systems OR give 45K+ the dignity of #housing?"" #YesOnH",834972398264803328,2017-02-24T03:45:07.000Z,en,,,,,,,,,,,,,,
271,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",{'place_id': 'b71fac2ee9792cbe'},14629461,"""Homelessness destroys your dignity... the solution starts with empathy"" ~#DonieceSandoval @LavaMae #IrvineAwards https://t.co/ebox8MBYM4",829802816197627904,2017-02-09T21:23:03.000Z,en,,,,,,,,,,,,,,
